ID	SUBJECT	SESSION	ROW	C_CHAT	C_CLAUSES	C_NP	CONTEXT
10740800255	74	8	255	close it up .	1	1	
10740800256	74	8	256	close it up .	1	1	
10740800257	74	8	257	close it up .	1	1	
10740800258	74	8	258	close it up .	1	1	
10740800259	74	8	259	I put the other part on ?	1	2	
10740800260	74	8	260	I don't want to see anymore .	1	1	
10740800261	74	8	261	no .	0	0	
10740800263	74	8	263	no that .	0	1	
10740800264	74	8	264	what that for ?	1	1	
10740800268	74	8	268	what ?	0	0	
10740800270	74	8	270	okay .	0	0	
10740800274	74	8	274	my blanket .	0	1	
10740800275	74	8	275	my blanket .	0	1	
10740800276	74	8	276	my blanket .	0	1	
10740800277	74	8	277	my blanket .	0	1	
10740800278	74	8	278	no that your blankie .	1	2	
10740800280	74	8	280	why ?	0	0	
10740800282	74	8	282	&xxx soup .	0	1	
10740800283	74	8	283	I make soup .	1	2	
10740800286	74	8	286	we got onions .	1	2	
10740800287	74	8	287	no onions .	0	1	
10740800289	74	8	289	is that garlic ?	1	1	
10740800303	74	8	303	yeah .	0	0	
10740800304	74	8	304	no that not &xxx Bo .	1	2	
10740800305	74	8	305	because we all make &xxx .	1	1	
10740800306	74	8	306	I peel it .	1	2	
10740800309	74	8	309	why ?	0	0	
10740800310	74	8	310	because it's so big ?	1	1	
10740800318	74	8	318	now you peel it .	1	2	
10740800321	74	8	321	why ?	0	0	
10740800325	74	8	325	I just &xxx Bobo .	1	2	
10740800331	74	8	331	look .	1	0	
10740800332	74	8	332	Bo don't want to .	1	1	
10740800333	74	8	333	&xxx don't want to &xxx .	1	0	
10740800338	74	8	338	why you need to wash it Mommy ?	1	2	
10740800345	74	8	345	I can't .	1	1	
10740800346	74	8	346	can't get the +...	1	1	
10740800350	74	8	350	yeah .	0	0	
10740800353	74	8	353	&oh do .	1	0	
10740800359	74	8	359	I got &oh one for me and one for Bo .	1	5	
10740800360	74	8	360	just two carrots ?	0	1	
10740800362	74	8	362	the one for me and one for +...	0	3	
10740800364	74	8	364	yeah, I can help ?	1	1	
10740800366	74	8	366	are you do ones ?	1	2	
10740800367	74	8	367	you have another one for you to peel .	2	3	
10740800369	74	8	369	uhoh .	0	0	
10740800370	74	8	370	uhoh .	0	0	
10740800371	74	8	371	I +...	0	1	
10740800373	74	8	373	yeah .	0	0	
10740800374	74	8	374	and I got to let it be there .	2	2	
10740800375	74	8	375	I'll be right back because I need to potty .	2	2	
10740800376	74	8	376	right back .	0	0	
10740800377	74	8	377	I'll come right back .	1	1	
10740800378	74	8	378	okay Mommy ?	0	0	
10740800381	74	8	381	don't peel it Mommy .	1	1	
10740800389	74	8	389	yeah .	0	0	
10740800390	74	8	390	yeah .	0	0	
10740800393	74	8	393	yeah .	0	0	
10740800394	74	8	394	yeah .	0	0	
10740800397	74	8	397	no one .	0	1	
10740800399	74	8	399	it's a pretend soap .	1	2	
10740800406	74	8	406	I used +...	1	1	
10740800411	74	8	411	why the onion make you cry ?	2	2	
10740800413	74	8	413	yeah .	0	0	
10740800416	74	8	416	I eat some too .	1	2	
10740800421	74	8	421	&xxx make me sick ?	1	1	
10740800424	74	8	424	blah .	0	0	
10740800425	74	8	425	&uh .			
10740800426	74	8	426	&oh .			
10740800430	74	8	430	I will cut the +...	1	2	
10740800431	74	8	431	what are you doing Mommy ?	1	1	
10740800433	74	8	433	any more left on there ?	1	2	
10740800435	74	8	435	any more left on there ?	1	2	
10740800441	74	8	441	look at that on there .	1	2	
10740800442	74	8	442	I'm all done Mommy .	1	1	
10740800443	74	8	443	I'm all done .	1	1	
10740800444	74	8	444	I'm all done with the carrot .	1	2	
10740800449	74	8	449	I'll do another one .	1	2	
10740800452	74	8	452	carrot .	0	1	
10740800457	74	8	457	yeah .	0	0	
10740800458	74	8	458	I like eat .	1	1	
10740800459	74	8	459	this a +...	1	1	
10740800460	74	8	460	no I don't want it that one .	1	3	
10740800461	74	8	461	I want two pieces .	1	2	
10740800462	74	8	462	and that I don't like &xxx .	1	2	
10740800463	74	8	463	no can you cut off another part .	1	2	
10740800464	74	8	464	I want to bite this .	1	2	
10740800467	74	8	467	I want +...	1	1	
10740800468	74	8	468	you cut the other one up .	1	2	
10740800469	74	8	469	and I eat off .	1	1	
10740800470	74	8	470	then I want to put one in there .	1	3	
10740800471	74	8	471	I want to eat that one .	1	2	
10740800474	74	8	474	yeah .	0	0	
10740800477	74	8	477	yeah .	0	0	
10740800478	74	8	478	cut the other one off .	1	1	
10740800482	74	8	482	will you please get the other one off ?	1	2	
10740800483	74	8	483	I want put all of it .	1	2	
10740800484	74	8	484	cut another off please .	1	1	
10740800486	74	8	486	&oh .			
10740800494	74	8	494	you sit next to me ?	1	2	
10740800495	74	8	495	next to me ?	0	1	
10740800496	74	8	496	carrot .	0	1	
10740800498	74	8	498	what that ?	1	1	
10740800499	74	8	499	&oh .			
10740800509	74	8	509	I &xxx .	0	1	
10740800510	74	8	510	I eat carrot .	1	2	
10740800511	74	8	511	I ate my carrot .	1	2	
10740800514	74	8	514	I &xxx .	0	1	
10740800515	74	8	515	that for you .	1	2	
10740800516	74	8	516	I &xxx what &xxx .	0	1	
10740800520	74	8	520	I'm eating my carrot .	1	2	
10740800522	74	8	522	and the daffodils .	0	1	
10740800523	74	8	523	daffodils .	0	1	
10740800524	74	8	524	&oh yeah daffodils .	0	1	
10740800525	74	8	525	daffodils .	0	1	
10740800526	74	8	526	daffodils .	0	1	
10740800527	74	8	527	yeah &xxx .	0	0	
10740800528	74	8	528	they're not dacodils@N they're daffodils .	2	3	
10740800529	74	8	529	I want another carrot Mommy .	1	2	
10740800532	74	8	532	yeah .	0	0	
10740800534	74	8	534	I &xxx in a zoo .	0	2	
10740800536	74	8	536	why ?	0	0	
10740800542	74	8	542	not that one .	0	1	
10740800546	74	8	546	I'm all done Mommy .	1	1	
10740800547	74	8	547	I'm all done .	1	1	
10740800551	74	8	551	I want to have .	1	1	
10740800553	74	8	553	I &xxx .	0	1	
10740800554	74	8	554	I want this too .	1	2	
10740800555	74	8	555	I want that cereal with raisins in there .	1	4	
10740800557	74	8	557	yeah .	0	0	
10740800561	74	8	561	I have that .	1	2	
10740800566	74	8	566	that for me too ?	1	2	
10740800568	74	8	568	why ?	0	0	
10740800570	74	8	570	Bo .	0	1	
10740800572	74	8	572	why ?	0	0	
10740800578	74	8	578	wait .	1	0	
10740800579	74	8	579	what your name ?	1	1	
10740800580	74	8	580	I sit next to you ?	1	2	
10740800581	74	8	581	sit next to me .	1	1	
10740800585	74	8	585	I &xxx .	0	1	
10740800587	74	8	587	that garlic salt Mommy ?	1	1	
10740800589	74	8	589	then why not garlic salt ?	0	1	
10740800592	74	8	592	I come in that room .	1	2	
10740800593	74	8	593	what you doing ?	1	1	
10740800595	74	8	595	tape .	0	1	
10740800600	74	8	600	we get two pieces ?	1	2	
10740800601	74	8	601	we get two pieces ?	1	2	
10740800604	74	8	604	well I got two &xxx .	1	2	
10740800606	74	8	606	I got two &xxx .	1	2	
10740800607	74	8	607	why got &xxx ?	1	0	
10740800608	74	8	608	I got to make our crowns .	1	2	
10740800612	74	8	612	no that tape not &xxx .	0	1	
10740800614	74	8	614	that Bobe crown or my crown ?	1	2	
10740800616	74	8	616	because you got two papers or one paper ?	1	3	
10740800618	74	8	618	that tape all squished .	1	1	
10740800621	74	8	621	because that tape not for our crowns .	1	2	
10740800627	74	8	627	I will &xxx .	1	1	
10740800628	74	8	628	the &xxx .	0	0	
10740800629	74	8	629	now we can put .	1	1	
10740800631	74	8	631	what Mommy ?	0	0	
10740800633	74	8	633	no .	0	0	
10740800635	74	8	635	come .	1	0	
10740800638	74	8	638	that Bobe crown or my crown ?	1	2	
10740800644	74	8	644	but the &xxx crown bigger .	0	1	
10740800646	74	8	646	that will fit Bobo .	1	2	
10740800647	74	8	647	yeah .	0	0	
10740800648	74	8	648	you make Bobo &xxx +...	1	2	
10740800653	74	8	653	can I make a &xxx .	1	2	
10740800658	74	8	658	why ?	0	0	
10740800659	74	8	659	I need another carrot .	1	2	
10740800665	74	8	665	I want a carrot .	1	2	
10740800671	74	8	671	what is that Mommy ?	1	2	
10740800673	74	8	673	pepper ?	0	1	
10740800675	74	8	675	green pepper ?	0	1	
10740800679	74	8	679	salt black ?	1	1	
10740800680	74	8	680	salt black ?	1	1	
10740800682	74	8	682	salt black ?	1	1	
10740800684	74	8	684	salt ?	0	1	
10740800687	74	8	687	black .	0	0	
10740800688	74	8	688	what color salt is Mommy ?	1	1	
10740800698	74	8	698	hmm, I want +...	1	1	
10740800699	74	8	699	yeah .	0	0	
10740800701	74	8	701	I want my lion cup .	1	2	
10740800704	74	8	704	&xxx for ?	0	0	
10740800706	74	8	706	what that for ?	1	1	
10740800708	74	8	708	Bo too .	0	1	
10740800709	74	8	709	and Bo too or no ?	0	1	
10740800716	74	8	716	I don't want to see anymore .	1	1	
10740800717	74	8	717	I don't &um +...	1	1	
10740800719	74	8	719	why ?	0	0	
10740800721	74	8	721	why Mommy ?	0	1	
10740800723	74	8	723	yeah but that's Bobe's birthday cake .	1	3	
10740800724	74	8	724	that Bobe's .	1	1	
10740800726	74	8	726	that Bobe's .	1	1	
10740800727	74	8	727	make it give Bobo two candles .	2	3	
10740800729	74	8	729	want you give Bobe two candles .	2	3	
10740800731	74	8	731	yeah that my &xxx .	0	1	
10740800733	74	8	733	one .	0	0	
10740800734	74	8	734	two .	0	0	
10740800735	74	8	735	I get &xxx .	1	1	
10740800736	74	8	736	mine is that big Mommy ?	1	1	
10740800738	74	8	738	that much big ?	0	0	
10740800741	74	8	741	yeah, like that .	0	1	
10740800742	74	8	742	no but that is big .	1	1	
10740800745	74	8	745	I don't want to cut anywhere .	1	1	
10740800746	74	8	746	don't want you to cut anywhere that Bobe cake .	2	2	
10740800747	74	8	747	I don't want you to cut there or there or there or there .	2	2	
10740800749	74	8	749	yeah .	0	0	
10740800750	74	8	750	happy birthday cake .	0	1	
10740800751	74	8	751	now you make my birthday cake .	1	2	
10740800754	74	8	754	where ?	0	0	
10740800755	74	8	755	the paper ?	0	1	
10740800764	74	8	764	Mommy .	0	1	
10740800768	74	8	768	make me a birthday cake .	1	2	
10740800773	74	8	773	why use these scissors ?	1	1	
10740800776	74	8	776	I want that much big .	1	1	
10740800777	74	8	777	I want four candles that much big .	1	2	
10740800779	74	8	779	one .	0	0	
10740800780	74	8	780	two .	0	0	
10740800781	74	8	781	three .	0	0	
10740800782	74	8	782	four .	0	0	
10740800785	74	8	785	Mom you don't cut anymore other out .	1	2	
10740800786	74	8	786	I want that &xxx cake Mommy .	1	2	
10740800788	74	8	788	yeah .	0	0	
10740800790	74	8	790	&xxx candles there are .	1	1	
10740800792	74	8	792	can you make another one ?	1	2	
10740800793	74	8	793	make me one more please .	1	2	
10740800794	74	8	794	and don't cut it anymore .	1	1	
10740800797	74	8	797	yeah .	0	0	
10740800799	74	8	799	ha .	0	0	
10740800800	74	8	800	where's your birthday cake Bobe ?	1	1	
10740800801	74	8	801	find your birthday cake .	1	1	
10740800802	74	8	802	where's your birthday cake ?	1	1	
10740800803	74	8	803	hmm ?	0	0	
10740800804	74	8	804	I looking for Bobe's birthday cake .	1	3	
10740800809	74	8	809	yay !	0	0	
10740800811	74	8	811	why there staple in that one ?	1	1	
10740800813	74	8	813	I want to leave the staple in there .	1	3	
10740800816	74	8	816	why ?	0	0	
10740800818	74	8	818	why ?	0	0	
10740800820	74	8	820	why ?	0	0	
10740800824	74	8	824	Mom .	0	1	
10740800829	74	8	829	that Grandma's bed .	1	2	
10740800830	74	8	830	that not your bed .	1	1	
10740800831	74	8	831	that Grandma's bed .	1	2	
10740800832	74	8	832	Grandma stay at home .	1	1	
10740800833	74	8	833	bye .	0	0	
10740800841	74	8	841	and my crown .	0	1	
10740800842	74	8	842	Mommy where you going to ?	1	1	
10740800843	74	8	843	Mommy where you going tomorrow ?	1	1	
10740800844	74	8	844	where you going tomorrow ?	1	1	
10740800845	74	8	845	where you going tomorrow ?	1	1	
10740800847	74	8	847	Mommy where you going tomorrow ?	1	1	
10740800850	74	8	850	yeah .	0	0	
10740800852	74	8	852	why ?	0	0	
10740800854	74	8	854	because is Friday .	1	1	
10740800856	74	8	856	why not Friday ?	0	1	
10740800859	74	8	859	&oh no .	0	0	
10740800860	74	8	860	my birthday cake ripped .	1	1	
10740800861	74	8	861	&oh no .	0	0	
10740800864	74	8	864	no .	0	0	
10740800869	74	8	869	no .	0	0	
10740800875	74	8	875	&xxx more milk .	0	1	
10740800877	74	8	877	please .	0	0	
10740800879	74	8	879	I want one of these .	1	2	
10740800882	74	8	882	because these carrots are smaller .	1	1	
10740800900	74	8	900	me too .	0	1	
10740800901	74	8	901	I don't &xxx .	1	1	
10740800902	74	8	902	I want something else to play with .	2	2	
10740800906	74	8	906	one more thing I can play with .	1	2	
10740800908	74	8	908	I want to make some pasta .	1	2	
10740800910	74	8	910	I make +...	1	1	
10740800912	74	8	912	no .	0	0	
10740800914	74	8	914	no, I want to use a pan .	1	2	
10740800915	74	8	915	a pan for me Mom .	0	2	
10740800918	74	8	918	which three pan should I use ?	1	2	
10740800922	74	8	922	Bo can have the other plastic one .	1	2	
10740800924	74	8	924	Bo can have a but that's glass .	2	4	
10740800927	74	8	927	you got your mixing+bowl right .	1	2	
10740800929	74	8	929	what you making ?	1	2	
10740800930	74	8	930	what you making Bo ?	1	2	
10740800931	74	8	931	Bobo making &xxx .	1	1	
10740800935	74	8	935	rice .	0	1	
10740800937	74	8	937	you making rice ?	1	2	
10740800938	74	8	938	you making rice ?	1	2	
10740800939	74	8	939	making rice Bobo ?	1	1	
10740800940	74	8	940	she making rice .	1	2	
10740800943	74	8	943	I need to cook Bobo .	1	2	
10740800944	74	8	944	that the stove .	1	2	
10740800945	74	8	945	that stove .	0	1	
10740800946	74	8	946	that the stove .	1	2	
10740800947	74	8	947	that the stove .	1	2	
10740800949	74	8	949	now I can put my stove .	1	2	
10740800953	74	8	953	where I put my stove Mommy ?	1	2	
10740800955	74	8	955	yeah .	0	0	
10740800962	74	8	962	what all of these ?	1	1	
10740800963	74	8	963	what all of ?	1	0	
10740800965	74	8	965	I think I want some pancakes .	2	3	
10740800968	74	8	968	I can make some pancakes .	1	2	
10740800971	74	8	971	why ?	0	0	
10740800975	74	8	975	why Mom ?	0	1	
10740800978	74	8	978	no go away .	1	0	
10740800979	74	8	979	go &xxx .	1	0	
10740800981	74	8	981	Mama .	0	1	
10740800983	74	8	983	I want to do +...	1	1	
10740800984	74	8	984	all of .	0	0	
10740800985	74	8	985	I'm going to make some rice .	1	2	
10740800986	74	8	986	I'm going to make +...	1	1	
10740800989	74	8	989	no that's me .	1	2	
10740800991	74	8	991	over there .	0	1	
10740800993	74	8	993	&xxx water .	0	1	
10740800996	74	8	996	I will have to cook &xxx .	1	1	
10740800997	74	8	997	Bobe making rice .	1	2	
10740800999	74	8	999	no .	0	0	
10740801001	74	8	1001	no &xxx .	0	0	
10740801003	74	8	1003	over there .	0	1	
10740801005	74	8	1005	&xxx this one .	0	1	
10740801009	74	8	1009	that goes here .	1	1	
10740801010	74	8	1010	and that flower goes with this .	1	2	
10740801013	74	8	1013	I get to cook your rice up .	1	2	
10740801014	74	8	1014	Mommy .	0	1	
10740801015	74	8	1015	I need the lid for Bobe's pan .	1	4	
10740801017	74	8	1017	why ?	0	0	
10740801019	74	8	1019	why ?	0	0	
10740801022	74	8	1022	why ?	0	0	
10740801026	74	8	1026	you make a flower for me ?	1	3	
10740801027	74	8	1027	okay .	0	0	
10740801028	74	8	1028	make a flower .	1	1	
10740801029	74	8	1029	thank+you .	0	0	
10740801030	74	8	1030	okay .	0	0	
10740801031	74	8	1031	okay .	0	0	
10740801032	74	8	1032	we can make a &xxx .	1	2	
10740801033	74	8	1033	okay .	0	0	
10740801034	74	8	1034	all done .	0	0	
10740801037	74	8	1037	no these are &xxx .	1	1	
10740801038	74	8	1038	Mommy .	0	1	
10740801039	74	8	1039	I got +...	1	1	
10740801041	74	8	1041	okay .	0	0	
10740801042	74	8	1042	I need &xxx table .	1	2	
10740801043	74	8	1043	you making &xxx .	1	1	
10740801044	74	8	1044	okay .	0	0	
10740801045	74	8	1045	&xxx go down there .	1	1	
10740801047	74	8	1047	now I &xxx .	0	1	
10740801049	74	8	1049	okay .	0	0	
10740801051	74	8	1051	and these go over there and these go over there .	2	4	
10740801052	74	8	1052	got these .	1	1	
10740801053	74	8	1053	that right there and &xxx .	0	1	
10740801054	74	8	1054	that that and that .	0	3	
10740801055	74	8	1055	that Bobe's seat .	1	2	
10740801056	74	8	1056	I got your seat Bobe .	1	2	
10740801057	74	8	1057	now we both have seats .	1	2	
10740801059	74	8	1059	what ?	0	0	
10740801061	74	8	1061	why ?	0	0	
10740801063	74	8	1063	Mommy, I peel it .	1	2	
10740801066	74	8	1066	I peel it Mommy ?	1	2	
10740801072	74	8	1072	what it say Mommy ?	1	1	
10740801073	74	8	1073	what said ?	1	0	
10740801074	74	8	1074	what it say Mommy ?	1	1	
10740801079	74	8	1079	we cut it off .	1	2	
10740801081	74	8	1081	wash it Mommy ?	1	1	
10740801083	74	8	1083	we peel it Mommy .	1	2	
10740801084	74	8	1084	we peel it or cut it off ?	2	3	
10740801085	74	8	1085	we peel it or cut it Mommy ?	2	2	
10740801087	74	8	1087	no &xxx .	0	0	
10740801092	74	8	1092	why &xxx leaves ?	1	0	
10740801097	74	8	1097	Mommy, got to cook our stuff .	1	1	
10740801098	74	8	1098	let me put this on .	2	2	
10740801099	74	8	1099	put it .	1	1	
10740801100	74	8	1100	simmer .	1	0	
10740801103	74	8	1103	that mine .	1	2	
10740801104	74	8	1104	got cooking .	1	0	
10740801105	74	8	1105	cook it up here .	1	2	
10740801106	74	8	1106	that mine .	1	2	
10740801107	74	8	1107	yeah that your seat .	1	2	
10740801108	74	8	1108	&oh that cooking .	1	1	
10740801109	74	8	1109	that &xxx .	0	1	
10740801110	74	8	1110	now what do we do .	1	1	
10740801111	74	8	1111	&oh .			
10740801113	74	8	1113	this is a way over there .	1	3	
10740801114	74	8	1114	they goes .	1	1	
10740801115	74	8	1115	and you go too .	1	1	
10740801116	74	8	1116	they cook .	1	1	
10740801117	74	8	1117	cook .	1	0	
10740801118	74	8	1118	no more .	0	1	
10740801119	74	8	1119	no more .	0	1	
10740801120	74	8	1120	not in that .	0	1	
10740801121	74	8	1121	it already cook .	1	1	
10740801122	74	8	1122	no more .	0	1	
10740801123	74	8	1123	these are not cooked .	1	1	
10740801124	74	8	1124	these are not cooked .	1	1	
10740801125	74	8	1125	no .	0	0	
10740801126	74	8	1126	okay .	0	0	
10740801127	74	8	1127	&xxx these over there .	0	2	
10740801129	74	8	1129	that go right &xxx .	1	1	
10740801130	74	8	1130	hmm ?	0	0	
10740801131	74	8	1131	no more things .	0	1	
10740801132	74	8	1132	I &xxx .	0	1	
10740801134	74	8	1134	no that's for in there .	1	2	
10740801135	74	8	1135	and that .	0	1	
10740801136	74	8	1136	now you have to sit there .	1	1	
10740801137	74	8	1137	and you can stir it .	1	2	
10740801138	74	8	1138	and you have to sit .	1	1	
10740801139	74	8	1139	that our table .	1	2	
10740801141	74	8	1141	&oh yeah .	0	0	
10740801142	74	8	1142	now this a table .	1	2	
10740801143	74	8	1143	this a table .	1	2	
10740801144	74	8	1144	this a table right .	1	2	
10740801145	74	8	1145	Bobe there &xxx .	0	0	
10740801146	74	8	1146	right there .	0	0	
10740801147	74	8	1147	sit down Bobe .	1	0	
10740801148	74	8	1148	I want +...	1	1	
10740801149	74	8	1149	&oh no .	0	0	
10740801150	74	8	1150	&oh no .	0	0	
10740801151	74	8	1151	&oh .			
10740801152	74	8	1152	I need to put .	1	1	
10740801154	74	8	1154	no don't have a plate .	1	1	
10740801155	74	8	1155	there's a plate for you .	1	2	
10740801156	74	8	1156	there's a plate for you .	1	2	
10740801157	74	8	1157	there's a plate because this .	1	2	
10740801158	74	8	1158	&xxx there .	0	0	
10740801159	74	8	1159	just scoot over like there .	1	1	
10740801160	74	8	1160	your legs .	0	1	
10740801161	74	8	1161	turn there .	1	0	
10740801162	74	8	1162	there .	0	0	
10740801163	74	8	1163	there Bo .	0	0	
10740801164	74	8	1164	like this .	0	1	
10740801165	74	8	1165	then I put &xxx on for you .	1	2	
10740801166	74	8	1166	put on for you .	1	1	
10740801167	74	8	1167	and &xxx for you .	0	1	
10740801168	74	8	1168	no more for you .	0	2	
10740801169	74	8	1169	that all .	0	1	
10740801170	74	8	1170	&xxx some for you .	0	2	
10740801171	74	8	1171	no more .	0	1	
10740801172	74	8	1172	no more .	0	1	
10740801173	74	8	1173	&xxx to there .	0	1	
10740801174	74	8	1174	and that one yours .	1	2	
10740801175	74	8	1175	okay Bo because you know where that one is .	2	2	
10740801176	74	8	1176	&xxx Bobo .	0	1	
10740801177	74	8	1177	no more .	0	1	
10740801178	74	8	1178	no more .	0	1	
10740801179	74	8	1179	that our table .	1	2	
10740801180	74	8	1180	now come .	1	0	
10740801181	74	8	1181	no put that .	1	1	
10740801184	74	8	1184	I &xxx .	0	1	
10740801185	74	8	1185	why you over +...	0	1	
10740801186	74	8	1186	there &xxx .	0	0	
10740801187	74	8	1187	sit there and you can scoot over .	2	1	
10740801188	74	8	1188	and do that one over .	1	1	
10740801189	74	8	1189	a little bit .	0	1	
10740801190	74	8	1190	because I &xxx .	0	1	
10740801191	74	8	1191	no, no more .	0	0	
10740801192	74	8	1192	no more rice .	0	1	
10740801193	74	8	1193	no more rice .	0	1	
10740801194	74	8	1194	no more .	0	1	
10740801195	74	8	1195	that all the rice you can have .	2	3	
10740801196	74	8	1196	no more .	0	1	
10740801199	74	8	1199	the stove .	0	1	
10740801200	74	8	1200	no more .	0	1	
10740801201	74	8	1201	no more .	0	1	
10740801202	74	8	1202	no more .	0	1	
10740801203	74	8	1203	no more .	0	1	
10740801204	74	8	1204	you can have it .	1	2	
